s80,p80,SAR,beta
0.3,0.48,0.26,0.10635022491467183
0.3,0.48,0.27,0.11361882723600635
0.3,0.48,0.28,0.12121504745559897
0.3,0.48,0.29,0.1291534848546025
0.3,0.48,0.3,0.1374496402935552
0.3,0.48,0.31,0.14611992140394375
0.3,0.48,0.32,0.15518176705636305
0.3,0.48,0.33,0.1646536898354323
0.3,0.48,0.34,0.17455536122941032
0.3,0.48,0.35,0.18490769803220772
0.3,0.48,0.36,0.19573295672984217
0.3,0.48,0.37,0.20705483648629971
0.3,0.48,0.38,0.21889859114459878
0.3,0.48,0.39,0.2312911847082271
0.3,0.48,0.4,0.24426134421620327
0.3,0.48,0.41,0.25783980795477907
0.3,0.48,0.42,0.2720594378900447
0.3,0.48,0.43,0.28695541405082536
0.3,0.48,0.44,0.30256543660787827
0.3,0.48,0.45,0.31892994890416615
0.3,0.48,0.46,0.336092382387888
0.3,0.48,0.47,0.3540994212251617
0.3,0.48,0.48,0.37300145197665996
0.3,0.48,0.49,0.39285254223370886
0.3,0.48,0.5,0.41371122907407765
0.3,0.48,0.51,0.4356407276961906
0.3,0.48,0.52,0.45870945536294844
0.3,0.48,0.53,0.4829915675939188
0.3,0.48,0.54,0.5085675559688637
0.3,0.48,0.55,0.5355248961335222
0.3,0.48,0.56,0.5639592018336613
0.3,0.48,0.57,0.5939741762541689
0.3,0.48,0.58,0.6256836336502678
0.3,0.48,0.59,0.6592120917913559
0.3,0.48,0.6,0.6946961029718907
0.3,0.5,0.05,0.010526281433516886
0.3,0.5,0.06,0.013101710125750328
0.3,0.5,0.07,0.01583181602749199
0.3,0.5,0.08,0.018718910713757378
0.3,0.5,0.09,0.021765974182376156
0.3,0.5,0.1,0.02497663501160551
0.3,0.5,0.11,0.02835496425612177
0.3,0.5,0.12,0.03190564402048665
0.3,0.5,0.13,0.03563372776317267
0.3,0.5,0.14,0.039544743287705734
0.3,0.5,0.15,0.043644549679720666
0.3,0.5,0.16,0.0479395769667922
0.3,0.5,0.17,0.05243658396803682
0.3,0.5,0.18,0.05714282358815088
0.3,0.5,0.19,0.062065957472204246
0.3,0.5,0.2,0.0672141485455958
0.3,0.5,0.21,0.07259604040398228
0.3,0.5,0.22,0.07822081233827628
0.3,0.5,0.23,0.08409814898184223
0.3,0.5,0.24,0.0902383310745948
0.3,0.5,0.25,0.09665223604228229
0.3,0.5,0.26,0.10335138057696722
0.3,0.5,0.27,0.11034796011185564
0.3,0.5,0.28,0.11765489201297133
0.3,0.5,0.29,0.1252858612932236
0.3,0.5,0.3,0.13325538153855354
0.3,0.5,0.31,0.14157883108672373
0.3,0.5,0.32,0.15027253559755074
0.3,0.5,0.33,0.15935382431729075
0.3,0.5,0.34,0.16884110560418206
0.3,0.5,0.35,0.17875394702337702
0.3,0.5,0.36,0.1891131628810811
0.3,0.5,0.37,0.19994090985557395
0.3,0.5,0.38,0.21126079129441047
0.3,0.5,0.39,0.22309797048169702
0.3,0.5,0.4,0.23547934353368521
0.3,0.5,0.41,0.24843355122619806
0.3,0.5,0.42,0.26199128177126313
0.3,0.5,0.43,0.27618535789578147
0.3,0.5,0.44,0.29105094131872333
0.3,0.5,0.45,0.3066257393641507
0.3,0.5,0.46,0.3229502330724508
0.3,0.5,0.47,0.34006792736824343
0.3,0.5,0.48,0.3580256845780892
0.3,0.5,0.49,0.37687391447727503
0.3,0.5,0.5,0.39666706526882417
0.3,0.5,0.51,0.41746394331837255
0.3,0.5,0.52,0.4393281698655953
0.3,0.5,0.53,0.4623286764511353
0.3,0.5,0.54,0.48654026108801157
0.3,0.5,0.55,0.5120442081376483
0.3,0.5,0.56,0.5389289563316841
0.3,0.5,0.57,0.5672913980395564
0.3,0.5,0.58,0.5972365950667687
0.3,0.5,0.59,0.6288801598827516
0.3,0.5,0.6,0.662348740348602
0.3,0.52,0.05,0.010416644846137323
0.3,0.52,0.06,0.012949638385246456
0.3,0.52,0.07,0.01563073899646825
0.3,0.52,0.08,0.018462152891657726
0.3,0.52,0.09,0.02144669490119828
0.3,0.52,0.1,0.024587801314051035
0.3,0.52,0.11,0.02788929068900835
0.3,0.52,0.12,0.031355605107499455
0.3,0.52,0.13,0.03499150699485691
0.3,0.52,0.14,0.0388021873236375
0.3,0.52,0.15,0.04279324218397526
0.3,0.52,0.16,0.04697066387426041
0.3,0.52,0.17,0.0513408569727856
0.3,0.52,0.18,0.05591063837627145
0.3,0.52,0.19,0.06068724874939091
0.3,0.52,0.2,0.06567837387574117
0.3,0.52,0.21,0.07089215821601645
0.3,0.52,0.22,0.07633724165630894
0.3,0.52,0.23,0.08202275083243167
0.3,0.52,0.24,0.08795836214642028
0.3,0.52,0.25,0.09415431364403239
0.3,0.52,0.26,0.10062144231466454
0.3,0.52,0.27,0.10737122085441142
0.3,0.52,0.28,0.11441579789404992
0.3,0.52,0.29,0.12176804164401034
0.3,0.52,0.3,0.12944158392077632
0.3,0.52,0.31,0.1374508999842434
0.3,0.52,0.32,0.14581130514953464
0.3,0.52,0.33,0.15453908112308995
0.3,0.52,0.34,0.1636515112077898
0.3,0.52,0.35,0.17316696156780206
0.3,0.52,0.36,0.18310496267536314
0.3,0.52,0.37,0.19348629834732586
0.3,0.52,0.38,0.204333103013541
0.3,0.52,0.39,0.2156689677244554
0.3,0.52,0.4,0.22751908216676847
0.3,0.52,0.41,0.23991029777210585
0.3,0.52,0.42,0.25287134742801465
0.3,0.52,0.43,0.2664329602841946
0.3,0.52,0.44,0.280628044286408
0.3,0.52,0.45,0.2954918780261032
0.3,0.52,0.46,0.3110623230445653
0.3,0.52,0.47,0.32738005802535186
0.3,0.52,0.48,0.3444888353687034
0.3,0.52,0.49,0.36243584822034886
0.3,0.52,0.5,0.3812718683134491
0.3,0.52,0.51,0.401051821056885
0.3,0.52,0.52,0.4218350816907122
0.3,0.52,0.53,0.4436859577579572
0.3,0.52,0.54,0.46667420510866314
0.3,0.52,0.55,0.4908756078768658
0.3,0.52,0.56,0.5163726239779816
0.3,0.52,0.57,0.5432552759272465
0.3,0.52,0.58,0.5716216540622353
0.3,0.52,0.59,0.6015792679228087
0.3,0.52,0.6,0.6332459525919495
0.3,0.54,0.05,0.010316741272929118
0.3,0.54,0.06,0.012810962596524346
0.3,0.54,0.07,0.01544727984560736
0.3,0.54,0.08,0.018227811632306516
0.3,0.54,0.09,0.021155227140404295
0.3,0.54,0.1,0.024232794828723772
0.3,0.54,0.11,0.027464102935471708
0.3,0.54,0.12,0.030853385399525875
0.3,0.54,0.13,0.0344051439623705
0.3,0.54,0.14,0.03812429046713784
0.3,0.54,0.15,0.04201612157444302
0.3,0.54,0.16,0.04608630104026386
0.3,0.54,0.17,0.05034089208819894
0.3,0.54,0.18,0.0547863372668266
0.3,0.54,0.19,0.0594294841789615
0.3,0.54,0.2,0.06427759718040546
0.3,0.54,0.21,0.0693383738227561
0.3,0.54,0.22,0.07461998194612263
0.3,0.54,0.23,0.08013102188983517
0.3,0.54,0.24,0.08588065525245843
0.3,0.54,0.25,0.09187854016337582
0.3,0.54,0.26,0.09813490599363388
0.3,0.54,0.27,0.10466057946773158
0.3,0.54,0.28,0.1114670223019447
0.3,0.54,0.29,0.11856637222943026
0.3,0.54,0.3,0.1259714859320722
0.3,0.54,0.31,0.13369599980774888
0.3,0.54,0.32,0.14175435806902978
0.3,0.54,0.33,0.1501618975457884
0.3,0.54,0.34,0.15893490022692966
0.3,0.54,0.35,0.16809065324699712
0.3,0.54,0.36,0.17764754966313848
0.3,0.54,0.37,0.18762514687581625
0.3,0.54,0.38,0.1980442699187635
0.3,0.54,0.39,0.20892710828645503
0.3,0.54,0.4,0.22029732403747132
0.3,0.54,0.41,0.2321802106815116
0.3,0.54,0.42,0.24460272009668305
0.3,0.54,0.43,0.2575937332439699
0.3,0.54,0.44,0.2711841533291881
0.3,0.54,0.45,0.2854070991849935
0.3,0.54,0.46,0.3002981031353529
0.3,0.54,0.47,0.31589533003628195
0.3,0.54,0.48,0.3322398189432466
0.3,0.54,0.49,0.3493757466059653
0.3,0.54,0.5,0.3673508443764804
0.3,0.54,0.51,0.3862164479587484
0.3,0.54,0.52,0.40602820272237905
0.3,0.54,0.53,0.426846315557309
0.3,0.54,0.54,0.4487360713309259
0.3,0.54,0.55,0.471768373369453
0.3,0.54,0.56,0.4960203513496005
0.3,0.54,0.57,0.5215760358001972
0.3,0.54,0.58,0.5485273555596379
0.3,0.54,0.59,0.576974527758571
0.3,0.54,0.6,0.6070276484931453
0.3,0.56,0.05,0.01022577010903336
0.3,0.56,0.06,0.01268458864675435
0.3,0.56,0.07,0.015280004336349042
0.3,0.56,0.08,0.018014064164896617
0.3,0.56,0.09,0.020889308426689044
0.3,0.56,0.1,0.02390881023611279
0.3,0.56,0.11,0.02707609415458337
0.3,0.56,0.12,0.030395066944500095
0.3,0.56,0.13,0.03387004574636658
0.3,0.56,0.14,0.037505692776556396
0.3,0.56,0.15,0.04130703835640652
0.3,0.56,0.16,0.04527944826368729
0.3,0.56,0.17,0.04942868408564489
0.3,0.56,0.18,0.05376085286811602
0.3,0.56,0.19,0.05828244948464261
0.3,0.56,0.2,0.06300036125320177
0.3,0.56,0.21,0.06792188541214196
0.3,0.56,0.22,0.07305474541045165
0.3,0.56,0.23,0.07840713838036507
0.3,0.56,0.24,0.08398769637654392
0.3,0.56,0.25,0.08980558179712132
0.3,0.56,0.26,0.09587048026392542
0.3,0.56,0.27,0.10219264074383828
0.3,0.56,0.28,0.10878291056700255
0.3,0.56,0.29,0.11565277404764114
0.3,0.56,0.3,0.12281439396495375
0.3,0.56,0.31,0.13028065322980187
0.3,0.56,0.32,0.1380652377467989
0.3,0.56,0.33,0.14618261685552064
0.3,0.56,0.34,0.1546481820298439
0.3,0.56,0.35,0.16347827107390062
0.3,0.56,0.36,0.17269024774566494
0.3,0.56,0.37,0.18230257968923694
0.3,0.56,0.38,0.19233492367320223
0.3,0.56,0.39,0.20280821879828628
0.3,0.56,0.4,0.21374478823681553
0.3,0.56,0.41,0.2251684735665233
0.3,0.56,0.42,0.2371047003260214
0.3,0.56,0.43,0.2495806835102364
0.3,0.56,0.44,0.26262554110377545
0.3,0.56,0.45,0.276270469223143
0.3,0.56,0.46,0.2905489271311349
0.3,0.56,0.47,0.3054968422650779
0.3,0.56,0.48,0.32115283729349536
0.3,0.56,0.49,0.3375584802519157
0.3,0.56,0.5,0.3547586139990729
0.3,0.56,0.51,0.3728015571232764
0.3,0.56,0.52,0.3917395872762034
0.3,0.56,0.53,0.4116292703269108
0.3,0.56,0.54,0.43253192231536874
0.3,0.56,0.55,0.45451411397201336
0.3,0.56,0.56,0.4776482399619606
0.3,0.56,0.57,0.5020131590073357
0.3,0.56,0.58,0.5276949002015326
0.3,0.56,0.59,0.5547878176066602
0.3,0.56,0.6,0.5833947672115914
0.3,0.58,0.05,0.010143057521556614
0.3,0.58,0.06,0.012569597281179477
0.3,0.58,0.07,0.015127710415013573
0.3,0.58,0.08,0.017819385241493537
0.3,0.58,0.09,0.02064704813232315
0.3,0.58,0.1,0.023613633847321115
0.3,0.58,0.11,0.026722506739095018
0.3,0.58,0.12,0.02997738521227459
0.3,0.58,0.13,0.033382388043435345
0.3,0.58,0.14,0.03694195426963114
0.3,0.58,0.15,0.040660878085067
0.3,0.58,0.16,0.04454425278707162
0.3,0.58,0.17,0.04859758803705725
0.3,0.58,0.18,0.05282665581538679
0.3,0.58,0.19,0.05723766171622019
0.3,0.58,0.2,0.061837153287499995
0.3,0.58,0.21,0.06663206588598708
0.3,0.58,0.22,0.07162974269369665
0.3,0.58,0.23,0.07683796984626942
0.3,0.58,0.24,0.08226495459610422
0.3,0.58,0.25,0.08791939962423638
0.3,0.58,0.26,0.0938105042529548
0.3,0.58,0.27,0.09994800021427204
0.3,0.58,0.28,0.10634218627587978
0.3,0.58,0.29,0.11300396159251526
0.3,0.58,0.3,0.11994486817244329
0.3,0.58,0.31,0.12717712991803043
0.3,0.58,0.32,0.13471371658576
0.3,0.58,0.33,0.14256835945261614
0.3,0.58,0.34,0.1507556445952019
0.3,0.58,0.35,0.15929105604790572
0.3,0.58,0.36,0.1681910450799951
0.3,0.58,0.37,0.17747310454823007
0.3,0.58,0.38,0.18715584879276304
0.3,0.58,0.39,0.19725910136015468
0.3,0.58,0.4,0.20780399091329543
0.3,0.58,0.41,0.21881305581627702
0.3,0.58,0.42,0.2303103961244133
0.3,0.58,0.43,0.24232170380199528
0.3,0.58,0.44,0.25487452039108843
0.3,0.58,0.45,0.2679983299056356
0.3,0.58,0.46,0.28172474611551535
0.3,0.58,0.47,0.2960877049891426
0.3,0.58,0.48,0.31112367814802805
0.3,0.58,0.49,0.3268719092300229
0.3,0.58,0.5,0.34337467350125966
0.3,0.58,0.51,0.3606776515023631
0.3,0.58,0.52,0.37883006556846077
0.3,0.58,0.53,0.3978852720384306
0.3,0.58,0.54,0.41790106264781673
0.3,0.58,0.55,0.4389401616038487
0.3,0.58,0.56,0.46107075910724965
0.3,0.58,0.57,0.48436711408402544
0.3,0.58,0.58,0.508910231068981
0.3,0.58,0.59,0.534788754027338
0.3,0.58,0.6,0.5620995915877992
0.3,0.6,0.05,0.010068041787412253
0.3,0.6,0.06,0.012465224007622632
0.3,0.6,0.07,0.014989401305798455
0.3,0.6,0.08,0.017642512556099645
0.3,0.6,0.09,0.020426884072744244
0.3,0.6,0.1,0.02334532822462856
0.3,0.6,0.11,0.026401067660423275
0.3,0.6,0.12,0.029597651783596825
0.3,0.6,0.13,0.0329390238899063
0.3,0.6,0.14,0.03642942357057878
0.3,0.6,0.15,0.040073436617126035
0.3,0.6,0.16,0.043875905739843596
0.3,0.6,0.17,0.04784209853050527
0.3,0.6,0.18,0.05197754760913778
0.3,0.6,0.19,0.056288156595611226
0.3,0.6,0.2,0.060780164689913874
0.3,0.6,0.21,0.06546019334172558
0.3,0.6,0.22,0.07033524558224541
0.3,0.6,0.23,0.0754127405845953
0.3,0.6,0.24,0.0807005045063202
0.3,0.6,0.25,0.08620683082388442
0.3,0.6,0.26,0.09194048349176559
0.3,0.6,0.27,0.09791073283185411
0.3,0.6,0.28,0.10412738574395441
0.3,0.6,0.29,0.11060082045988746
0.3,0.6,0.3,0.11734202366482108
0.3,0.6,0.31,0.12436263021331788
0.3,0.6,0.32,0.13167498261988278
0.3,0.6,0.33,0.13929212530506238
0.3,0.6,0.34,0.1472279510758756
0.3,0.6,0.35,0.1554971736785705
0.3,0.6,0.36,0.16411543111385088
0.3,0.6,0.37,0.17309934708355024
0.3,0.6,0.38,0.18246660666663136
0.3,0.6,0.39,0.19223603913484935
0.3,0.6,0.4,0.20242770858951722
0.3,0.6,0.41,0.2130630130197584
0.3,0.6,0.42,0.22416481539463648
0.3,0.6,0.43,0.23575750655653058
0.3,0.6,0.44,0.24786720720861016
0.3,0.6,0.45,0.26052187800702964
0.3,0.6,0.46,0.27375149114600816
0.3,0.6,0.47,0.2875882115649402
0.3,0.6,0.48,0.3020665981161441
0.3,0.6,0.49,0.31722382682819045
0.3,0.6,0.5,0.3330999378297207
0.3,0.6,0.51,0.34973810538824723
0.3,0.6,0.52,0.3671850806011547
0.3,0.6,0.53,0.38549120536762427
0.3,0.6,0.54,0.4047111870103856
0.3,0.6,0.55,0.4249043371806659
0.3,0.6,0.56,0.4461351165085689
0.3,0.6,0.57,0.46847370202589916
0.3,0.6,0.58,0.4919966286018898
0.3,0.6,0.59,0.5167875069114102
0.3,0.6,0.6,0.5429380530635293
0.3,0.62,0.05,0.010000264401174713
0.3,0.62,0.06,0.012370798835772849
0.3,0.62,0.07,0.014864269276402678
0.3,0.62,0.08,0.017482425875249688
0.3,0.62,0.09,0.02022755629537702
0.3,0.62,0.1,0.023102364846893535
0.3,0.62,0.11,0.026109949199660185
0.3,0.62,0.12,0.029253707272350035
0.3,0.62,0.13,0.03253742767105483
0.3,0.62,0.14,0.03596517218844262
0.3,0.62,0.15,0.039541344062889
0.3,0.62,0.16,0.04327055362003358
0.3,0.62,0.17,0.04715787274608396
0.3,0.62,0.18,0.05120859262256022
0.3,0.62,0.19,0.05542835565936681
0.3,0.62,0.2,0.05982314061260063
0.3,0.62,0.21,0.06439928015861691
0.3,0.62,0.22,0.06916347374816861
0.3,0.62,0.23,0.07412281091649199
0.3,0.62,0.24,0.07928478863391651
0.3,0.62,0.25,0.0846573233972259
0.3,0.62,0.26,0.09024879542993443
0.3,0.62,0.27,0.09606806330540497
0.3,0.62,0.28,0.10212449662943134
0.3,0.62,0.29,0.10842800855240461
0.3,0.62,0.3,0.11498909123473924
0.3,0.62,0.31,0.12181885416911163
0.3,0.62,0.32,0.12892906295767476
0.3,0.62,0.33,0.13633221024760467
0.3,0.62,0.34,0.14404150995765794
0.3,0.62,0.35,0.1520710115912664
0.3,0.62,0.36,0.16043562924635196
0.3,0.62,0.37,0.1691512134402962
0.3,0.62,0.38,0.17823462276489985
0.3,0.62,0.39,0.18770380234314146
0.3,0.62,0.4,0.19757786974828523
0.3,0.62,0.41,0.2078772089508306
0.3,0.62,0.42,0.21862357323585213
0.3,0.62,0.43,0.22984023589039335
0.3,0.62,0.44,0.24155201451962632
0.3,0.62,0.45,0.25378553175787966
0.3,0.62,0.46,0.26656930252883937
0.3,0.62,0.47,0.27993392023948055
0.3,0.62,0.48,0.2939122466480927
0.3,0.62,0.49,0.3085396232637731
0.3,0.62,0.5,0.32385410589014774
0.3,0.62,0.51,0.3398967234007137
0.3,0.62,0.52,0.35671183515846855
0.3,0.62,0.53,0.374347302931947
0.3,0.62,0.54,0.3928550410094303
0.3,0.62,0.55,0.4122913395102516
0.3,0.62,0.56,0.4327173575823798
0.3,0.62,0.57,0.45419965900191034
0.3,0.62,0.58,0.4768108191689677
0.3,0.62,0.59,0.5006301109749921
0.3,0.62,0.6,0.5257442665816143
0.3,0.64,0.05,0.009939363422224656
0.3,0.64,0.06,0.01228592783846402
0.3,0.64,0.07,0.01475168356534565
0.3,0.64,0.08,0.017338331537062192
0.3,0.64,0.09,0.020048087617316197
0.3,0.64,0.1,0.022883561056587162
0.3,0.64,0.11,0.02584773979097566
0.3,0.64,0.12,0.02894388633240136
0.3,0.64,0.13,0.03217565364985143
0.3,0.64,0.14,0.035546945668360065
0.3,0.64,0.15,0.03906197023130931
0.3,0.64,0.16,0.04272523209347368
0.3,0.64,0.17,0.04654152819911935
0.3,0.64,0.18,0.05051596768439225
0.3,0.64,0.19,0.05465396686667194
0.3,0.64,0.2,0.058961267084849625
0.3,0.64,0.21,0.06344394659179088
0.3,0.64,0.22,0.06810843512009743
0.3,0.64,0.23,0.07296152927280233
0.3,0.64,0.24,0.07801043562029715
0.3,0.64,0.25,0.08326273358158742
0.3,0.64,0.26,0.08872646361348814
0.3,0.64,0.27,0.09441011890881539
0.3,0.64,0.28,0.10032268084367106
0.3,0.64,0.29,0.10647364993112396
0.3,0.64,0.3,0.11287307958212633
0.3,0.64,0.31,0.119531612878459
0.3,0.64,0.32,0.12646052038896516
0.3,0.64,0.33,0.133671758075751
0.3,0.64,0.34,0.14117798455941336
0.3,0.64,0.35,0.1489926451955178
0.3,0.64,0.36,0.15713001257970094
0.3,0.64,0.37,0.16560525217887312
0.3,0.64,0.38,0.17443449046067833
0.3,0.64,0.39,0.18363488949425708
0.3,0.64,0.4,0.19322472867541282
0.3,0.64,0.41,0.20322349329355166
0.3,0.64,0.42,0.21365197614910542
0.3,0.64,0.43,0.22453240438365765
0.3,0.64,0.44,0.2358884977714186
0.3,0.64,0.45,0.24774567747535872
0.3,0.64,0.46,0.2601311702646026
0.3,0.64,0.47,0.27307418144744455
0.3,0.64,0.48,0.2866060705186332
0.3,0.64,0.49,0.30076055900945114
0.3,0.64,0.5,0.31557394883568046
0.3,0.64,0.51,0.3310853708240799
0.3,0.64,0.52,0.3473370563430415
0.3,0.64,0.53,0.3643747671073796
0.3,0.64,0.54,0.3822478469760779
0.3,0.64,0.55,0.40100995927748356
0.3,0.64,0.56,0.420719351556296
0.3,0.64,0.57,0.44143940158386097
0.3,0.64,0.58,0.46323919290626125
0.3,0.64,0.59,0.48619416778468394
0.3,0.64,0.6,0.5103868629758647
0.3,0.66,0.05,0.009885074243687487
0.3,0.66,0.06,0.01221021478899573
0.3,0.66,0.07,0.014651192036262325
0.3,0.66,0.08,0.017209664548718893
0.3,0.66,0.09,0.01988778613374995
0.3,0.66,0.1,0.022688082913800887
0.3,0.66,0.11,0.025613447135762957
0.3,0.66,0.12,0.028667020930691352
0.3,0.66,0.13,0.03185233923398982
0.3,0.66,0.14,0.035173166706307636
0.3,0.66,0.15,0.038633561515838515
0.3,0.66,0.16,0.04223786816511934
0.3,0.66,0.17,0.045990707638788486
0.3,0.66,0.18,0.049897006771859174
0.3,0.66,0.19,0.05396198323423449
0.3,0.66,0.2,0.05819116781096252
0.3,0.66,0.21,0.06259041469073374
0.3,0.66,0.22,0.06716591561339195
0.3,0.66,0.23,0.071924214902323
0.3,0.66,0.24,0.07687224546614956
0.3,0.66,0.25,0.0820173066841254
0.3,0.66,0.26,0.0873671337110317
0.3,0.66,0.27,0.09292989757680023
0.3,0.66,0.28,0.09871423739214347
0.3,0.66,0.29,0.10472928993688863
0.3,0.66,0.3,0.11098472192748567
0.3,0.66,0.31,0.11749076518893593
0.3,0.66,0.32,0.12425825387117488
0.3,0.66,0.33,0.13129868373794126
0.3,0.66,0.34,0.13862419080574603
0.3,0.66,0.35,0.14624772010096665
0.3,0.66,0.36,0.15418296921924873
0.3,0.66,0.37,0.16244450064115584
0.3,0.66,0.38,0.17104779643371318
0.3,0.66,0.39,0.18000932966800612
0.3,0.66,0.4,0.18934664228149162
0.3,0.66,0.41,0.19907843081622617
0.3,0.66,0.42,0.20922463967783791
0.3,0.66,0.43,0.21980658084227836
0.3,0.66,0.44,0.23084700538418743
0.3,0.66,0.45,0.24237028014071132
0.3,0.66,0.46,0.2544024999657411
0.3,0.66,0.47,0.26697164887501285
0.3,0.66,0.48,0.280107770836449
0.3,0.66,0.49,0.2938431634335389
0.3,0.66,0.5,0.30821258842014654
0.3,0.66,0.51,0.32325350922935886
0.3,0.66,0.52,0.3390063525927584
0.3,0.66,0.53,0.3555148689723796
0.3,0.66,0.54,0.3728263097476388
0.3,0.66,0.55,0.39099198291256054
0.3,0.66,0.56,0.41006758400991494
0.3,0.66,0.57,0.43011369889890344
0.3,0.66,0.58,0.45119635144695824
0.3,0.66,0.59,0.473387625879011
0.3,0.66,0.6,0.4967663726279213
0.3,0.68,0.05,0.009837230356173616
0.3,0.68,0.06,0.012143443493067025
0.3,0.68,0.07,0.014562522828213824
0.3,0.68,0.08,0.01709609069978698
0.3,0.68,0.09,0.01974624777657946
0.3,0.68,0.1,0.02251544816924575
0.3,0.68,0.11,0.025406501527769045
0.3,0.68,0.12,0.02842244394402567
0.3,0.68,0.13,0.03156670874712308
0.3,0.68,0.14,0.03484293897309694
0.3,0.68,0.15,0.03825506221047779
0.3,0.68,0.16,0.041807283605578185
0.3,0.68,0.17,0.045504069220908945
0.3,0.68,0.18,0.04935018869771493
0.3,0.68,0.19,0.053350684106152305
0.3,0.68,0.2,0.05751090415541234
0.3,0.68,0.21,0.06183650681011277
0.3,0.68,0.22,0.06633347597212312
0.3,0.68,0.23,0.07100813556944552
0.3,0.68,0.24,0.07586718049753098
0.3,0.68,0.25,0.0809176646023327
0.3,0.68,0.26,0.08616705694433913
0.3,0.68,0.27,0.0916232473795281
0.3,0.68,0.28,0.09729457633423813
0.3,0.68,0.29,0.10318986320913957
0.3,0.68,0.3,0.1093184373509817
0.3,0.68,0.31,0.11569017181321307
0.3,0.68,0.32,0.12231551966905568
0.3,0.68,0.33,0.12920555078698506
0.3,0.68,0.34,0.13637202221235672
0.3,0.68,0.35,0.1438273650728279
0.3,0.68,0.36,0.1515848018893173
0.3,0.68,0.37,0.1596583695144865
0.3,0.68,0.38,0.16806298911967202
0.3,0.68,0.39,0.17681453254839233
0.3,0.68,0.4,0.18592990009543442
0.3,0.68,0.41,0.1954271004187091
0.3,0.68,0.42,0.2053253409850264
0.3,0.68,0.43,0.21564512583785578
0.3,0.68,0.44,0.2264083960570494
0.3,0.68,0.45,0.23763856683061876
0.3,0.68,0.46,0.24936076000490698
0.3,0.68,0.47,0.26160189795753763
0.3,0.68,0.48,0.27439087997637107
0.3,0.68,0.49,0.2877587653299061
0.3,0.68,0.5,0.30173897703702607
0.3,0.68,0.51,0.3163675288606039
0.3,0.68,0.52,0.33168327713180423
0.3,0.68,0.53,0.34772824062304836
0.3,0.68,0.54,0.36454783472340896
0.3,0.68,0.55,0.38219132928186417
0.3,0.68,0.56,0.4007122045475796
0.3,0.68,0.57,0.42016862335063676
0.3,0.68,0.58,0.4406239545911111
0.3,0.68,0.59,0.4621473683831439
0.3,0.68,0.6,0.48481451313366225
0.3,0.7,0.05,0.009795773427623274
0.3,0.7,0.06,0.012085548040432574
0.3,0.7,0.07,0.014485603221046726
0.3,0.7,0.08,0.01699753072107869
0.3,0.7,0.09,0.019623386355715273
0.3,0.7,0.1,0.022365562771154854
0.3,0.7,0.11,0.025226799411331827
0.3,0.7,0.12,0.02821004035869914
0.3,0.7,0.13,0.03131863285940327
0.3,0.7,0.14,0.03455611536910721
0.3,0.7,0.15,0.037926303318419084
0.3,0.7,0.16,0.041433282646047995
0.3,0.7,0.17,0.04508138487059942
0.3,0.7,0.18,0.04887525024356867
0.3,0.7,0.19,0.052819761455897174
0.3,0.7,0.2,0.056920109231842535
0.3,0.7,0.21,0.06118179289727877
0.3,0.7,0.22,0.06561061293156385
0.3,0.7,0.23,0.0702127037516669
0.3,0.7,0.24,0.07499456182721802
0.3,0.7,0.25,0.07996301265078147
0.3,0.7,0.26,0.08512531355922492
0.3,0.7,0.27,0.09048910726178995
0.3,0.7,0.28,0.09606247758026078
0.3,0.7,0.29,0.10185397128004278
0.3,0.7,0.3,0.10787262793425753
0.3,0.7,0.31,0.11412801247757243
0.3,0.7,0.32,0.12063025050900687
0.3,0.7,0.33,0.12739006433824054
0.3,0.7,0.34,0.13441883292953472
0.3,0.7,0.35,0.14172859853594064
0.3,0.7,0.36,0.1493321586230042
0.3,0.7,0.37,0.15724309930583008
0.3,0.7,0.38,0.1654758595058875
0.3,0.7,0.39,0.1740457972727443
0.3,0.7,0.4,0.18296926119098933
0.3,0.7,0.41,0.19226367014014153
0.3,0.7,0.42,0.20194760208937515
0.3,0.7,0.43,0.21204087548515133
0.3,0.7,0.44,0.22256470367418957
0.3,0.7,0.45,0.23354172429087314
0.3,0.7,0.46,0.24499621218119166
0.3,0.7,0.47,0.25695418056841857
0.3,0.7,0.48,0.2694435477866905
0.3,0.7,0.49,0.28249431335596265
0.3,0.7,0.5,0.2961387540722496
0.3,0.7,0.51,0.31041164239666114
0.3,0.7,0.52,0.3253504896407742
0.3,0.7,0.53,0.3409958148956943
0.3,0.7,0.54,0.3573915302859215
0.3,0.7,0.55,0.37458508977409555
0.3,0.7,0.56,0.3926281047517311
0.3,0.7,0.57,0.4115766666603039
0.3,0.7,0.58,0.43149187509867426
0.3,0.7,0.59,0.45244040961774507
0.3,0.7,0.6,0.4744951809955611
0.3,0.72,0.05,0.009760766406624159
0.3,0.72,0.06,0.012036631163519758
0.3,0.72,0.07,0.014420584046530148
0.3,0.72,0.08,0.016914191526821935
0.3,0.72,0.09,0.01951947241772628
0.3,0.72,0.1,0.022238768129764545
0.3,0.72,0.11,0.02507475984728663
0.3,0.72,0.12,0.028030313747682535
0.3,0.72,0.13,0.031108705897230193
0.3,0.72,0.14,0.034313387004102754
0.3,0.72,0.15,0.03764807849568969
0.3,0.72,0.16,0.04111676687227813
0.3,0.72,0.17,0.04472366948442286
0.3,0.72,0.18,0.048473328297406144
0.3,0.72,0.19,0.05237045018911503
0.3,0.72,0.2,0.05642016562103342
